FirstName,gender
alvin,1
filipino,1
lyza,0
benedict,1
rizaldy,0
marife,0
sidro,1
maria evan,0
rindamsali,1
irene frances,0
crispin,1
jemmy,1
jerry,1
epifania,0
early,0
bartolome,1
leonora,0
chamgar,1
analen,0
alfredo,1
baby lyn,0
josephine,0
welredo,1
gilbert,1
tammy,1
verna,0
merjam,0
russell,1
letecia,0
pedro,1
rosalinda,0
rosemarie,0
gertudes,0
emmanuel villarta,1
maria therese,0
jose jerrol,1
mary grace,0
gaudencio,1
rosenda,0
jacinto,1
remedios,1
reine,1
heribert,1
emilio,1
romeo,1
marely,0
lorelie,0
edwin,1
maria ritalya,0
em,0
mary joy,0
maximino jr.,1
evangelina,0
marcelina,0
bernard jhose,1
josephine laurente,0
reyan arroyo,1
edciniel,1
agnes,0
martina,0
juvar,1
jasmine,0
macjay,1
vergie,0
marilou,0
mariam,0
helen,0
reynaldo,1
cynthia,0
milagrita,0
allourd,1
gregorio,1
salavador,0
carlos,1
manilyn,0
gemil,1
neriel joyce,0
rodel,1
teresita,0
marvin,1
shela joy,0
gerry,1
nahum,1
wennie,0
joel t,1
armando basal,1
josie,0
jonas,1
jerry,1
rogean,1
editha,1
kevin,1
nestor,1
pedro,1
danibelle,0
jennifer,0
lharijohn,1
evangeline,0
vanessa,0
emelinda,0
julius,1
zenaida manguda,0
bonifacio,1
raquel salicsic,0
bongaida,0
gemma lyn,0
andy anthony,1
ian jay,1
joffrey,0
jonathan,1
paterno,1
raymund beljot,1
joel,1
liza,0
joselito,1
leah,1
john lloyd,1
johnson,1
marilyn,0
maria lhovella,0
gregorio,1
godofredo,1
jacinta veloro,0
ma.mercedes,0
romeo,1
alejandro,1
elvira,0
norodin,1
julsimar,1
christian gems,1
emmanuel,1
john fritz,1
alice,0
susan,0
joel santos,1
mariane,0
elvis,1
liborio,1
julius,1
olivia,0
harold,1
elsa,0
efren,1
marlene,0
gil,1
prechelle,1
leonardo,1
elsie,0
wiljane,0
delia,0
alfonso,1
jhona may,0
orlan,1
rachelle ann,0
asuncion,0
floresa,0
cenon,1
marissa,0
silvestra,0
josephine diaz,0
jenlyn,0
marvin,1
jesus,1
imelda,0
eriberto,1
ariel,0
amelita,0
evelyn,0
feby ann,0
silvestre,1
maria benita,0
menchu,0
carina,0
emely ratilla,0
rosalina,0
victor r,1
johnny,1
jennifer buot,0
rolly,1
victor,1
charlie,1
rogelio,1
mark anthony,1
elvira,0
dennis,1
adelaida,0
roy,1
tommy,0
jonald,1
alvin,1
emmanuel,1
lindo,1
annie mari,1
myrna,0
allan,1
rovimie,0
marlou,1
elvira,0
joan,0
arturo,1
caroline,0
vergeniany,0
flordiliza,0
albab,1
francis thomas,1
leonardo,1
avelina catinoy,0
daryl,0
levi,1
lucy,1
franhette,0
james bhardot,1
sheelah rae,0
matias,1
ma. luth,0
cornelio,1
john paul,1
expederio,1
christita sibayan,0
daisy j,0
alfredo,1
"ferdinand, ma",1
haydee,0
melanie,0
salvador,1
irenie,0
agapito,1
luisito,1
honey grace,0
ryan kristian,1
rosemrico,0
lenny,0
ronie,1
maria rosari,0
sofronio busano,1
richard,1
alvin,1
lourdes,0
jose,1
rosalie,0
arnel,1
may,0
ma. christine,0
alexis,1
rosita,0
migel,1
marlyn,0
yolame claud,0
perfecto,1
roy bryan,1
liza,0
leonardo,1
rose galvan,0
alex,1
romeo,1
rachel,0
prescilla,0
christine,0
rosalie,0
miriam,0
bernadeth,0
erwin,1
virgil,1
silvano sardan,1
richard,1
arturo,1
"myric, he",1
jonathan marc,1
dolores,0
juanico,1
ellain,1
hazel mae,0
virginia,0
anas,1
marygold,0
antonio jr,1
jeremias,1
hilario,1
zuraida,0
paz,0
renato,1
teofilo,1
jeannelyn,0
ruchelle,0
rev rhizza,1
juvie,0
marlyn,0
romuo,1
nelida,0
rene,1
marcelina r,0
charlyn,0
jessie,1
milagros,0
jorge,1
cherry recopelacion,0
martin,1
emma,0
jenevie,0
precy,0
vivian,0
sotero,1
mercedes,0
liza,0
nicanor,1
leandro,1
dela cruz,0
virginia,0
roger,1
emeliano,1
heda,0
eduardo,1
chona,0
carlo,1
evangeline,0
willy,1
andres,1
siverio,1
maria ela,0
emelda,0
antonio,1
"reynaldo ,",1
zimri lou,1
john,1
donato,1
penel,0
michael,1
restituto,1
mauro,1
carmencita,0
hovert jeff,1
ruebena,1
benhur,1
nelfa,0
jemar,1
concepcion,0
antonio,1
danny,1
gracia,0
rogelio,1
elmer,1
marelez,0
dante,1
romulo jr,1
neal henri,1
abdurajik,1
susan,0
michael,1
johnny,1
roberto,0
jeian,0
smith,0
jesone,1
manilyn,0
rosenda,0
rickyor maricel,1
candy,0
marife,0
reynaldo,1
lyn irene,0
lea,0
juanito,1
rey,1
jerry,1
nelmer,1
adjerico,1
yolanda w./danilo,0
guillermo,1
michelle,0
janita,0
jamin,0
diomedes,1
josie,0
jethro,1
carlo,1
mark espiritu,1
henry,1
nerissa,0
lornalyn,0
francia,0
ashary,1
reynaldo,1
glenn noler,1
mary jane,0
nizza,0
cherlinita,0
cresilma mae,0
jaysehl,1
jessie clems,0
julie mie,0
robert bunya,1
lorelie,0
santos,1
e,1
maria teresa,0
erwin casialdo,1
leila,0
lucille,0
richillo,1
angeli,0
samuel,1
florence,0
pedro,1
presnaida,0
jerald jhonel,1
serafin,1
carol,0
william,1
june,0
john mark,1
catalina,0
robert lew,1
marissa,0
rolly,0
benjie,1
erlinda,0
virgilia,0
tessie,0
ginalyn,0
cleto,1
sarah,0
rio,0
juvie s,0
rodrigo jr.,1
mitzi,0
terisita,0
mario,1
joeland,1
sade edelweiss,0
john paul,1
marilyn,0
arturo,1
ramir,1
lucille,0
mario jr.,1
panfilo,1
tessie,0
raul,1
tirso,1
vergelio,1
kristine joy,0
evelyn meringuez,1
ronel,1
evangeline,0
lucrecio,1
merlyn,0
reynaldo,1
bienvenido,1
walter,0
corazon,0
julieto,1
josephine,0
teddy,1
marviel,1
oscar,1
maribeth,0
maria corazon,0
gemma,0
ruel,1
billy jane,0
vincent,1
sharon,0
imelda,0
pedro,1
ronald,1
itelo,1
purisima,0
erminda,0
dandie,1
donnabel,0
angelic,0
nestor,1
vicel,0
eric,1
maria elisa,0
michelle rose,0
ana marie,0
redoreza,0
marlon,1
mark joseph,1
emelyn,0
william,1
joel,1
marciana,0
celestino,1
jesie boy,1
leziel jay,0
felie,0
vitaliano ii,1
maria elena,0
necilita,0
clemencia,0
claire therese,0
magdalino,1
sherwin,1
enriza jaca,0
ariel,1
geraldine,0
joseph,1
joe anthony,1
leah,0
evelyn,0
francisco,1
carlito jr.,1
sherry mae,0
tommy p,1
justine,1
vicente,1
alfredo,1
milagros,0
claro,1
reniez,1
janbert,1
marychell,0
jared entrebencion,1
hazel,0
rassil jose,1
agnes,0
ronel,1
sylvette,0
ismael jr.,1
marlyn,0
jr. euge,1
adelina,0
lineth,0
bryl,1
celso,1
henry,1
marjorie,0
yvonnie,0
aldin,1
joecel,0
neil,1
melanie,0
edgardo bor,1
rodely,0
priscilla,0
fortunato,1
danilo,1
marisa,0
jessibal,1
jeflor,1
bayogbog,0
paz,0
catherine,0
lorena,0
regan,1
dexter,1
richard p.,1
francisca,0
lucena,0
jose,1
virgilita,0
ressurection,1
maricres,0
lito,1
balbina,0
marielle,0
marita,0
ponciano,1
gilda,0
jeramie,0
mary khristine,0
cristian,1
romulo,1
alan rodriguez,1
matar,1
dulcena,0
alfred jay,1
inocencia,0
genie,1
valerio,1
shiela,0
gina,0
harrizon,1
domingo,1
reginald,1
zenaida,0
vicente,1
elvie joy,0
kennelyn kaye,0
paciencia,0
madelyn,0
jasmin,0
dominador,1
marrietta,0
elinita,0
aljof alexis,1
judith,0
samuel,1
jocelyn,0
reynaldo,1
leonardo,1
herlita,0
alice,0
rosadillo,1
larry,1
eduardo,1
randy,1
josefa,0
rosalie,0
jonell,0
dione,1
ailyn,0
leonardo,1
eduardo,1
jay,1
prinze sean,1
rex jade,1
marciana,0
hajara,0
gayly,0
jimrey,1
corazon,0
marissa,0
mercedes,0
stephany,0
anthony,1
marvin john,1
jhonalyn,0
jose ramiro,1
miriam,0
edward,1
gabriel,1
milagros,0
leonardo,1
eutropio,1
gilbert,1
mezil,0
elvira,0
isidro,1
annalou niña,0
gavino,1
kanee,0
ranie,1
iansnedan,0
ma. corazon,0
jona,0
vic barioga,1
rogelia,0
alexander,1
rolando,1
mery cris,0
gloria,0
marjun,1
annie,0
lolita,0
mark jewel,1
jomari,1
alcher,1
charles oswald,1
othello kim,1
alicia,1
mark,1
margie,0
virginia,0
marylin,0
oliver,1
efren,1
edgardo,1
norvel,1
remar,1
john archie,1
vanessa,0
alcia,1
arpee-j,1
almario,1
christopher,1
juanito,1
mary jane,0
mae,0
alfredo,1
pedro,1
florame,0
axel,1
herbert,1
ramil borja,1
marcela,0
artwil,1
monico federico,1
urselin,0
ana maria,1
valentino,1
mary joy,0
raymond,1
jeanrose,0
nelma jacob,0
carmelita,0
roberto,1
victoriano jr.,1
almar,1
ronor,1
harry,1
jesusa,0
merlinda,0
artemio,1
corazon,0
marie rose,0
pao,0
alfredo,1
medino sr.,1
mercelyn,0
efren,1
marissa,0
beverly,0
imelda,0
alford,1
felix,1
marife,0
keith ryan,1
ma. yvonne,0
jesseca,0
eduard,1
ni¥o ian,1
lina,0
dante,1
luzminda,0
jocelyn lluz,0
nilda montebon,0
rizaldy,0
eduardo,1
apolinario,1
isidro,1
maide,0
geraldine,0
mercedita,1
mary rose,0
nilo,1
donald,1
maria elena,0
mauricia,0
pedro curato,1
roberto jr,1
romeo,1
veronica,0
jarold nkeen,1
marvin,1
mark romero,1
rebecca,0
florida,0
susana boraquit,0
christian carlo,1
arturo,1
wilmer,1
roger,1
francis ross,1
joy haezel,0
jennifer,0
karen dullin,0
florante,1
roger,1
felizardo,1
victorino,1
reynaldo,1
melinda,0
basilisa,0
jimmy,1
joselito,1
romel christopher,1
gloria,0
irene,0
linda,0
yolanda,0
victor,1
saturnino,1
renato,1
algereco,1
omana thalia,0
jocelyn,0
jose,1
michelle,0
ian rennson,1
nestor,1
junny,1
arlyn,0
florencio,1
shiela mae,0
franco,1
ronnie,1
antonia,0
maria niña,0
candice,0
jorge,1
edril may,0
jonita,0
limar,1
juvelyn dante,0
noniel,1
melody,0
merdizza,0
marylou,0
lorenie,0
alvin c,1
romualdo,1
noel don,1
leo,1
roger,1
rodrigo jr,1
reynaldo,1
marilyn,0
reynold,1
merlita,0
liza,0
herbert,1
noel,1
fernando,1
ferdinand wayne,1
carmena,0
roel,1
rizalde,1
catherine,0
stepen,1
perlita,0
delfin,1
bienvenido jr.,1
noren,0
jemrant,1
margarito,1
pedrita,0
anecita,0
nathan,1
myrna,0
albina,0
marcelo,1
araceli,0
victor,1
bienvenido,1
francisco,1
lourdes,0
florenda,0
james,1
paulita,0
roxana,0
rose ann,0
angel sardido,0
roderick,1
florante,1
rocsan,0
gemma,0
cyril,1
teofilo glenn,1
arlene,0
cheryl camacho,0
dominador,1
dina,0
charrie mae,0
alfredo,1
henry,1
dinah,0
arnulfo,1
joela,0
ruth,0
rolly,1
anthony jones,1
leslie rose,0
rosie,0
francisco,1
christine,0
mariel,0
lolita,0
donn christian,1
adela,0
ansung,1
nuraisa,0
emelyn,0
melodina,0
hermel,1
antonieta ebcas,0
atanacio,1
ricardo,1
rolando,1
jojo,1
maricel alatan,0
jane,0
maudie jane,0
lilian,0
juve,0
rosibal,1
julian alfon,0
rosalinda ogot,0
pablo,1
merly,0
dennis,1
daylinda,0
madznahara,0
francis jay,1
demetrio,1
rey carl,1
elsa,0
monachel,1
vilma,0
teresita,0
eduardo c.,1
igmedio,1
junel,1
elsa,0
victor henry,1
vaniza abreo,0
lodrigo,1
diosdado,1
randy,1
ariel,1
anna may,0
liezyl,0
rajie,1
odcar,1
analiza,0
teofilo,1
neri,1
john,1
joaquin,1
romeo brillante,1
loreto,1
elizabeth,0
armando,1
michael,1
alex,1
marvin t,1
nenita,0
rosalinda,0
flora,0
gemma,0
elezamier,0
rex tripoli,1
erlinda,0
jeffrey,1
ernesto,1
mary ann,0
earl alexand,1
maricris,0
normida,0
andrelo,1
carmensita,0
jocelyn,0
lourdes,0
susa,0
jonathan,1
charlene ann,0
evelyn,0
loida,1
marjiel,0
wilma jean,0
carlito magwa,1
rowel,1
relly,1
princess grace,0
perlita,0
amiresa,0
jesson,1
micheal,1
randolph,1
eralim,1
panpilo,1
eleneth,0
catherine,0
reynold,1
rexil amil,1
cecilia,1
rosalie lawas,0
danilo,1
giosanni,1
francisco,1
rannel,1
efren,1
rhodne,1
maria luz,0
christine,0
elgen,1
rolly,1
jhon robinson,1
anacita,1
frances angelo,1
evelyn,0
olivia,0
wilfrdeda,0
twinkil,0
flordeliza,0
evangeline julit,0
henry,1
rossana,0
mary jean,0
jane frances,1
mario jr.,1
romelin,0
manuel,1
lina,0
harold,1
mike eugene,1
faiza,0
nante,1
donabel,0
jay-ann,0
rene,1
rolly,1
gilbert,1
estanislao,1
rosalinda,0
ana marie,0
ma. ronessa,0
remegio,1
jojoe,1
analyn,0
rufino,1
dominador,1
victoria,0
filizardo,1
ivan james,1
reysil,0
renato,1
bernie,1
joseph rey,1
melanie,0
christopher,1
nerio cabajar,1
anilyn,0
marilou,0
sally,0
ma. rosennie,0
sidney,1
fernando,1
francisco jr.,1
jessie,1
rosemarie,0
geronimo,1
aileen,0
freddie,1
salibad,1
baltazar jr.,1
jane,0
ma. lourdes,0
jeonard,1
karl deniel,1
danilo,1
jessie,1
luzvillaminda,0
febelyn,0
sandro,1
eijeel,1
isabel,0
leah,0
lielyn,0
gretchen,0
nilda,0
eloisa,0
mary france,0
noel,1
francisco,1
john-condor,1
rubi,0
jemael,1
emelina,0
marisa,0
norman,1
eden,0
mark philip,1
rebecca,0
joel,1
leonila,0
ignacio,1
alyssa marie,0
marie jane,0
efren,1
rizza mae,0
cherrylen,0
veterbo,1
annabele,0
melinda,0
raymundo,1
roberto,1
judy ann,0
kenneth joseph,1
florencia,0
cristina,0
mary monique,0
naneth,0
joylin,0
joemarie,1
alberto,1
arman,1
ricardo,1
edciniel,1
jasmi,0
roselie,1
monina,0
julita,0
garry aguil,1
benido malubay,1
anita,0
marlon,1
edwin,1
rey,1
lamuddin,1
fe campa¥a,0
herminia,0
miguilito,1
marisa,0
wilma,0
rubie,0
sheila,0
roy,1
ramon ray,1
mary jean,0
visitacion,0
gilbert,0
sharlon,1
jetro,1
jovanne,1
anecita,0
jhunbert,1
erwin,1
constancia,0
basil,1
anna,0
bryx,1
emma,0
mergie bustamante,0
trinidad,0
cherry,0
ruben,1
ignacio jr,1
florencia,0
raymund,1
lucia,1
jenny,0
jigger,1
arnold,1
rose,0
gina,0
roger,1
enriquita,0
antonio,1
mary jennelyn,0
rolando jr,1
gilbert,1
jose aguinaldo,1
emie rose,0
elias,1
joel lala,1
aurelin,0
emily jane,0
gelasy,0
rosvelio,1
martina,0
erlinda,0
yonilo fulmaran,1
leonor,0
michelle campano,0
julito,1
michael angelo,1
elena rebecca,0
mario,1
ma. sarina,0
mary jane,0
pearly,0
roberto,0
marina,0
vivanita,0
severino,1
bienvenida,0
merylo,0
marie jean,0
rojean ray,1
lyne,0
jennefer,0
edelyn,0
venancio,1
rhode lance,1
anacita,0
sitti,0
presentacion,0
melcho,1
cristina,0
rosalinda,0
lelia,0
judy marie,0
kien,1
jennefer,0
jenny,0
nizelita,0
agatha,0
elena,0
dionesio,1
jovelyn,0
resty val,1
jacinto,1
cerina mahumot,0
renante,1
nestoria,0
benjamin jr.,1
maricon,0
gaudioso,1
genelita,0
cresencia,0
vincent,1
concordio,1
adelaida,0
vilma,0
rowena,0
rose angelica,0
jacinto,1
celestino,1
nelson,1
sonny,0
benjamin,1
alfeo,1
enriqueta,0
argie,1
steny,0
marina,0
nesa,1
rowel,1
floreta,0
ronald,1
divina,0
mary jean,0
mark ernesto,1
angelika mae,0
marianita,0
salud,0
airene,0
mauro betonio,1
leo,1
virgilio,1
kristine gem,0
dionisio,1
noemi,0
elinor,0
franklin,1
reginaldo,1
fedila,0
josefina,0
lilia,0
marvy macabio,0
medelyn,0
sherylmae,0
v. jeresano,1
carmelita,0
sarah,0
anally,0
joshua john,1
julius,1
francisco,1
reynante,1
esterlita,0
rovigane,0
jorie,1
rowena,0
benelda,0
jacquelyn,0
candice cherish,0
diosdado jr.,1
renato,1
john paul,1
reden,1
jean,0
jaime,1
imelda,0
ashiela,0
diony,1
igmedio,1
judy,1
rainero,1
maria lourdes,0
jerick,1
ma. analyn,0
christine,0
rolando,1
carven &/or,1
diza,0
mark,1
clarita,0
renato l,1
angel,1
rica,0
bienvenido,1
ferdinand sr.,1
andrea,0
jhomar,1
ricky,1
jessalyn,0
alex eligan,1
tessie,0
jean karla,0
julius cesar,1
franzees loise,0
sanito langam,1
christopher,1
hernando,1
amilo,1
magdalena,0
argelyn,0
remigina,1
evangeline,0
lelibeth,0
anecito,1
santiago,1
mary joy,0
florence may,0
bernardo,1
wenefreda,0
joel jr,1
shiela marie,0
elvera,0
joel,1
ariane,0
crisanta,0
rosie,0
margarito,1
ruelyn,0
edgardo,1
manuel,1
ellen,0
shoraynah malomalo,0
anecito,0
elmer,1
christian,1
virgilio sr.,1
elma lyn,0
renato,1
winnie,1
carmina,0
marieta,0
jasper,1
"vicente jr.,",1
merrylene,0
guillermo,1
rollie,1
lilia,0
christhoper,1
nur,1
necilyn,0
lucio,1
roger,1
katrina,0
jaime,1
jr. dan,1
jackielou,0
edna,0
pepito,1
dennis,1
jerell,1
phienard,1
manolito,1
ricci,0
abel,1
rolen,1
carlos,1
porferia,0
marivic,0
sanora,0
joelou,1
charlie,1
michael dennis,1
ma. fatima,0
jonah,0
salome,0
felicitas,0
mily,0
lolita,0
ernesto,1
nenita compoc,1
marites abadinas,0
datu marbelito,1
lolita,0
romel,1
jose,1
rufino,1
geiramel,1
eleonor,0
rene,1
albert,1
jerlita,0
edelie,0
melvi luzel,1
enrique jr,1
jerold van,1
levi,1
restitito,1
julian cornelio,1
benjamin,1
alejandro,1
glinda,0
renan,1
mariano,1
pedrito,1
fermin,1
von albert,1
hazzel,0
sidney,1
felyrose,0
jean fe,0
evangeline,0
armel,1
charlene,0
alona,0
melvin,1
datu christie,1
ronald,1
arnel palisoc,1
maryjane,0
rushiel,1
diopres watin,1
jenay,0
jackylyn,1
alfred,1
cegaries,0
soly maria,0
paquito,1
felicisimo,1
rosita,0
gregorio,1
bernard,1
angelita,0
eddie,1
eljhon,1
concepcion,0
reynaldo,1
vicente,1
cleto,1
luz,0
jeffrey,1
dante,1
christy-ann,0
ellen,0
mary ann,0
joan,1
rocky,1
leonard,1
ivy,0
marjorie,0
althea beatriz,0
rogelio,1
ivy rose,0
marify,0
raul,1
annabell,0
gloria barino,0
myline,0
sonia,0
rosemarie,0
florencio,1
chito,1
cherry mae,0
miralyn,0
joi dulguime,1
michael,1
laureano,1
inocencia,0
gemima,0
roden,1
tessie,0
zosima,0
danilo,0
christine,0
miraflor,0
alien,0
montara,0
andy,1
engelbert,1
beatriz,0
dina,0
virgilio,1
anecita,0
gerry,1
rena,0
letecia,0
angelito,1
kim g,1
ma. lalaiene,0
quennie,0
eden,0
juliet,0
florencia,0
guillermo,1
crispolo,1
yolanda,0
ma. jennifer,0
kermit,1
rebecca,0
ariel,1
alma,0
rosemarie,0
chelito,1
earl,1
rahyan,1
reynaldo,1
jessa,0
chanel,0
jesus,1
vivian,0
rolly,1
richel,0
jeanette,0
madelyn,0
jean,0
aires,0
jasmin,0
leonnie,0
paul,1
carlo,1
sheryll,0
marvil,1
mary jane,0
alvin,1
raymund john,1
jeepy abong,1
emelyn,0
lucena,0
isidro,1
ronald balberde,1
estela,1
ramon shervino,1
jonna,0
jamjaria,0
maria teresita,0
gerardo,1
noreen,0
geraldine,0
reymar,1
melvin,1
monina,0
todeora,0
clara,0
marialyn,0
cresencio,1
ryan james,1
narciso,1
darwin barde,1
francisco,1
roy ladao,1
daryl joll,1
ma. lumin,0
kent mark,1
andres,1
nieves,0
estephany,0
mario,1
genalyn,0
jan xavier,1
aurelio,1
isagani,1
lorito,1
membrod,1
asuncion,1
alfeo,1
allan,1
aldrich,1
melvin,1
tirso,1
ritchel,0
mansueta,0
jerome,1
absalon,1
elisa,0
jaybez anne,0
danilo,1
mercedes julian,0
minda,0
shela,0
delia,0
joana marie,0
sam lauren,1
merna,0
zeny,0
emmanuel,1
jonnalyn,0
julie,0
juanito,1
may yolanda,0
lowela,0
reynaldo sr.,1
virginia,0
alexander,1
ailyn,0
alfredo,1
donato,1
daisy,0
almaricar,0
rosario,1
nonilo,1
ma. baby,0
robert,1
renato,1
antonio sr.,1
lordina,0
nina cecilia,0
michael,1
ma. victoria,0
kirk benjie,1
roland,1
emeterio jr.,1
charley,0
rossel,1
jennilyn,1
chauncy johann,0
mark paul,1
virginia,0
carmie,0
winnie,0
hesusana,0
nursida,0
glind,1
abraham,1
rosalia sillote,0
veberly,0
rodolfo jr.,1
rosemarie,0
gumersindo,1
ernesto,1
charlie,1
pedro,1
rosebella,0
romeo jr.,1
diormaphil,1
joey andrew,1
filipina,0
meden,0
byron,1
maximino,1
conchita,0
samuel,1
clementino jr,1
caridad,0
clint mark,1
corazon,0
ana caressa,0
mervin,1
carlo dela,1
clemen morales,1
reynald sr,1
roger,1
yuzell,1
john mark,1
gil,1
mercedes,0
isidro,1
nilo,1
eric,1
ruth,0
armando,1
vilma,0
arnel,1
jaime,1
may marie,0
phoebe,1
karen,0
maria,0
jerrylito,1
jeffrey,1
larry,1
raymond de,1
milacel,0
nawadel,1
mary rose,0
jonalyn,0
recca mae,0
angelie,0
benito,1
anita,0
jovielyn,0
mariano,1
alexander al,1
harley pascual,1
rodrigo,1
glady,0
abdulhassan,1
danilo,1
phen,1
lauro,1
mark isaiah,1
jhon jade,1
jomar,1
anita,0
jocelyn,0
jelma,0
camilo,1
mona liza,0
imeerei,0
mercedita,0
jolina,0
welhimina,0
mark alvin,1
charma,0
medilyn,0
leo,1
jovelyn,0
lea,0
necodemos jr,1
elbern mark,1
rosita,0
dolly,0
gineva,0
jose rey,1
reynald,1
maribeth,0
raul jesuro,1
tereso,1
jinky,0
albert,1
sionie,0
hadija,0
josephine,0
rodel,0
samuel,1
bernardita,0
merlyn,0
serapion,0
joemarie,0
ma. madel,0
joven,1
geric,1
gloria,0
joe rene,1
christine joy,0
william,1
rogelio,1
anna marie,0
renato,1
elma gagidano,0
charles,1
ulyses armenion,1
teresita d,0
joan,0
wineresa,0
kerwin,1
phoebe joy,0
keht,0
rogelio,1
archie joe,1
rhean jelle,0
ellen,0
eduarda,0
lately,0
gundilina,0
leah,0
george doldolea,1
jaime jr,1
lisa maria,0
leizyl,0
francis edward,1
rey,1
mercy,0
evelyn,0
bainor,0
french carl,1
viben,1
rosalito,1
cesar,1
katherine,0
ruby,0
wilgen,1
rosalyn,0
jofrey,1
domhel,1
pepito,1
junifer ray,1
naim,1
emmanuel joseph,1
katherine,0
jebbi piteluna,1
feljun,1
allen,1
virgilio,1
nazarino,1
william,1
maribel,0
klein kevin,1
irene,0
al-ozziel,1
armandos,1
soraida,0
cyrel,0
amabelle,0
gina,0
vicente,1
franco,1
teodolita besin,0
michael,1
charmine,0
lolita,0
renelyn,0
marieta,0
richard,1
mindalyn,0
emilyn,0
joventino,1
jenny anne,0
reomark,1
christopher,1
danilo,1
aljon,1
rosita,0
franklin,1
chloe,0
kathleen,0
elmer,1
